Ville,Station,Année,Mois,Indicateur,Valeur
Marseille,marseille-marignane-marseille-provence,2017,fev,Tempé. maxi moyennes,15.6
Marseille,marseille-marignane-marseille-provence,2017,mars,Tempé. maxi moyennes,18.4
Marseille,marseille-marignane-marseille-provence,2017,avr,Tempé. maxi moyennes,19.8
Marseille,marseille-marignane-marseille-provence,2017,mai,Tempé. maxi moyennes,24.4
Marseille,marseille-marignane-marseille-provence,2017,juin,Tempé. maxi moyennes,30.4
Marseille,marseille-marignane-marseille-provence,2017,juil,Tempé. maxi moyennes,31.9
Marseille,marseille-marignane-marseille-provence,2017,août,Tempé. maxi moyennes,31.9
Marseille,marseille-marignane-marseille-provence,2017,sept,Tempé. maxi moyennes,24.7
Marseille,marseille-marignane-marseille-provence,2017,oct,Tempé. maxi moyennes,23.2
Marseille,marseille-marignane-marseille-provence,2017,nov,Tempé. maxi moyennes,15.2
Marseille,marseille-marignane-marseille-provence,2017,dec,Tempé. maxi moyennes,11.2
Marseille,marseille-marignane-marseille-provence,2017,janv,Tempé. moy moyennes,5.8
Marseille,marseille-marignane-marseille-provence,2017,fev,Tempé. moy moyennes,11.6
Marseille,marseille-marignane-marseille-provence,2017,mars,Tempé. moy moyennes,13.1
Marseille,marseille-marignane-marseille-provence,2017,avr,Tempé. moy moyennes,14.2
Marseille,marseille-marignane-marseille-provence,2017,mai,Tempé. moy moyennes,18.4
Marseille,marseille-marignane-marseille-provence,2017,juin,Tempé. moy moyennes,24.7
Marseille,marseille-marignane-marseille-provence,2017,juil,Tempé. moy moyennes,26.1
Marseille,marseille-marignane-marseille-provence,2017,août,Tempé. moy moyennes,25.8
Marseille,marseille-marignane-marseille-provence,2017,sept,Tempé. moy moyennes,19.4
Marseille,marseille-marignane-marseille-provence,2017,oct,Tempé. moy moyennes,17.8
Marseille,marseille-marignane-marseille-provence,2017,nov,Tempé. moy moyennes,10.7
Marseille,marseille-marignane-marseille-provence,2017,dec,Tempé. moy moyennes,6.7
Marseille,marseille-marignane-marseille-provence,2017,janv,Tempé. mini moyennes,1.3
Marseille,marseille-marignane-marseille-provence,2017,fev,Tempé. mini moyennes,7.5
Marseille,marseille-marignane-marseille-provence,2017,mars,Tempé. mini moyennes,7.9
Marseille,marseille-marignane-marseille-provence,2017,avr,Tempé. mini moyennes,8.7
Marseille,marseille-marignane-marseille-provence,2017,mai,Tempé. mini moyennes,12.4
Marseille,marseille-marignane-marseille-provence,2017,juin,Tempé. mini moyennes,19.1
Marseille,marseille-marignane-marseille-provence,2017,juil,Tempé. mini moyennes,20.3
Marseille,marseille-marignane-marseille-provence,2017,août,Tempé. mini moyennes,19.8
Marseille,marseille-marignane-marseille-provence,2017,sept,Tempé. mini moyennes,14.1
Marseille,marseille-marignane-marseille-provence,2017,oct,Tempé. mini moyennes,12.5
Marseille,marseille-marignane-marseille-provence,2017,nov,Tempé. mini moyennes,6.1
Marseille,marseille-marignane-marseille-provence,2017,dec,Tempé. mini moyennes,2.2
Marseille,marseille-marignane-marseille-provence,2017,janv,Tempé. mini extrême,-5.6
Marseille,marseille-marignane-marseille-provence,2017,fev,Tempé. mini extrême,1.8
Marseille,marseille-marignane-marseille-provence,2017,mars,Tempé. mini extrême,1.9
Marseille,marseille-marignane-marseille-provence,2017,avr,Tempé. mini extrême,2.9
Marseille,marseille-marignane-marseille-provence,2017,mai,Tempé. mini extrême,6.4
Marseille,marseille-marignane-marseille-provence,2017,juin,Tempé. mini extrême,11.2
Marseille,marseille-marignane-marseille-provence,2017,juil,Tempé. mini extrême,16.0
Marseille,marseille-marignane-marseille-provence,2017,août,Tempé. mini extrême,15.5
Marseille,marseille-marignane-marseille-provence,2017,sept,Tempé. mini extrême,7.9
Marseille,marseille-marignane-marseille-provence,2017,oct,Tempé. mini extrême,5.4
Marseille,marseille-marignane-marseille-provence,2017,nov,Tempé. mini extrême,0.3
Marseille,marseille-marignane-marseille-provence,2017,dec,Tempé. mini extrême,-4.0
Marseille,marseille-marignane-marseille-provence,2017,janv,Tempé. maxi minimale,4.7
Marseille,marseille-marignane-marseille-provence,2017,fev,Tempé. maxi minimale,10.9
Marseille,marseille-marignane-marseille-provence,2017,mars,Tempé. maxi minimale,11.7
Marseille,marseille-marignane-marseille-provence,2017,avr,Tempé. maxi minimale,13.4
Marseille,marseille-marignane-marseille-provence,2017,mai,Tempé. maxi minimale,17.3
Marseille,marseille-marignane-marseille-provence,2017,juin,Tempé. maxi minimale,24.6
Marseille,marseille-marignane-marseille-provence,2017,juil,Tempé. maxi minimale,26.8
Marseille,marseille-marignane-marseille-provence,2017,août,Tempé. maxi minimale,25.8
Marseille,marseille-marignane-marseille-provence,2017,sept,Tempé. maxi minimale,17.6
Marseille,marseille-marignane-marseille-provence,2017,oct,Tempé. maxi minimale,18.5
Marseille,marseille-marignane-marseille-provence,2017,nov,Tempé. maxi minimale,9.7
Marseille,marseille-marignane-marseille-provence,2017,dec,Tempé. maxi minimale,5.1
Marseille,marseille-marignane-marseille-provence,2017,janv,Tempé. mini maximale,11.2
Marseille,marseille-marignane-marseille-provence,2017,fev,Tempé. mini maximale,14.1
Marseille,marseille-marignane-marseille-provence,2017,mars,Tempé. mini maximale,13.4
Marseille,marseille-marignane-marseille-provence,2017,avr,Tempé. mini maximale,13.4
Marseille,marseille-marignane-marseille-provence,2017,mai,Tempé. mini maximale,17.9
Marseille,marseille-marignane-marseille-provence,2017,juin,Tempé. mini maximale,25.0
Marseille,marseille-marignane-marseille-provence,2017,juil,Tempé. mini maximale,24.4
Marseille,marseille-marignane-marseille-provence,2017,août,Tempé. mini maximale,25.8
Marseille,marseille-marignane-marseille-provence,2017,sept,Tempé. mini maximale,19.7
Marseille,marseille-marignane-marseille-provence,2017,oct,Tempé. mini maximale,18.9
Marseille,marseille-marignane-marseille-provence,2017,nov,Tempé. mini maximale,14.8
Marseille,marseille-marignane-marseille-provence,2017,dec,Tempé. mini maximale,8.8
Marseille,marseille-marignane-marseille-provence,2017,janv,DJU (chauffagiste),378.4
Marseille,marseille-marignane-marseille-provence,2017,fev,DJU (chauffagiste),181
Marseille,marseille-marignane-marseille-provence,2017,mars,DJU (chauffagiste),159.1
Marseille,marseille-marignane-marseille-provence,2017,avr,DJU (chauffagiste),129.7
Marseille,marseille-marignane-marseille-provence,2017,mai,DJU (chauffagiste),58.5
Marseille,marseille-marignane-marseille-provence,2017,juin,DJU (chauffagiste),3.6
Marseille,marseille-marignane-marseille-provence,2017,juil,DJU (chauffagiste),0.6
Marseille,marseille-marignane-marseille-provence,2017,août,DJU (chauffagiste),1.1
Marseille,marseille-marignane-marseille-provence,2017,sept,DJU (chauffagiste),33.1
Marseille,marseille-marignane-marseille-provence,2017,oct,DJU (chauffagiste),57.5
Marseille,marseille-marignane-marseille-provence,2017,nov,DJU (chauffagiste),223.3
Marseille,marseille-marignane-marseille-provence,2017,dec,DJU (chauffagiste),351.6
Marseille,marseille-marignane-marseille-provence,2017,fev,DJU (climaticien),0.5
Marseille,marseille-marignane-marseille-provence,2017,mars,DJU (climaticien),6.6
Marseille,marseille-marignane-marseille-provence,2017,avr,DJU (climaticien),15.8
Marseille,marseille-marignane-marseille-provence,2017,mai,DJU (climaticien),71.8
Marseille,marseille-marignane-marseille-provence,2017,juin,DJU (climaticien),206.6
Marseille,marseille-marignane-marseille-provence,2017,juil,DJU (climaticien),251.6
Marseille,marseille-marignane-marseille-provence,2017,août,DJU (climaticien),244.8
Marseille,marseille-marignane-marseille-provence,2017,sept,DJU (climaticien),76
Marseille,marseille-marignane-marseille-provence,2017,oct,DJU (climaticien),52
Marseille,marseille-marignane-marseille-provence,2017,nov,DJU (climaticien),2.2
Marseille,marseille-marignane-marseille-provence,2017,janv,Ensoleillement (heures),164.1
Marseille,marseille-marignane-marseille-provence,2017,fev,Ensoleillement (heures),134.6
Marseille,marseille-marignane-marseille-provence,2017,mars,Ensoleillement (heures),242.7
Marseille,marseille-marignane-marseille-provence,2017,avr,Ensoleillement (heures),306.8
Marseille,marseille-marignane-marseille-provence,2017,mai,Ensoleillement (heures),340.6
Marseille,marseille-marignane-marseille-provence,2017,juin,Ensoleillement (heures),378.8
Marseille,marseille-marignane-marseille-provence,2017,juil,Ensoleillement (heures),390.5
Marseille,marseille-marignane-marseille-provence,2017,août,Ensoleillement (heures),320
Marseille,marseille-marignane-marseille-provence,2017,sept,Ensoleillement (heures),269.8
Marseille,marseille-marignane-marseille-provence,2017,oct,Ensoleillement (heures),258.3
Marseille,marseille-marignane-marseille-provence,2017,nov,Ensoleillement (heures),196.4
Marseille,marseille-marignane-marseille-provence,2017,dec,Ensoleillement (heures),135.2
Marseille,marseille-marignane-marseille-provence,2017,janv,Cumul Précips,30.1
Marseille,marseille-marignane-marseille-provence,2017,fev,Cumul Précips,21.1
Marseille,marseille-marignane-marseille-provence,2017,mars,Cumul Précips,76.0
Marseille,marseille-marignane-marseille-provence,2017,avr,Cumul Précips,55.6
Marseille,marseille-marignane-marseille-provence,2017,mai,Cumul Précips,26.6
Marseille,marseille-marignane-marseille-provence,2017,juin,Cumul Précips,17.6
Marseille,marseille-marignane-marseille-provence,2017,juil,Cumul Précips,0.0
Marseille,marseille-marignane-marseille-provence,2017,août,Cumul Précips,5.3
Marseille,marseille-marignane-marseille-provence,2017,sept,Cumul Précips,6.6
Marseille,marseille-marignane-marseille-provence,2017,oct,Cumul Précips,0.8
Marseille,marseille-marignane-marseille-provence,2017,nov,Cumul Précips,40.9
Marseille,marseille-marignane-marseille-provence,2017,dec,Cumul Précips,24.8
Marseille,marseille-marignane-marseille-provence,2017,janv,Max en 24h de précips,13.4
Marseille,marseille-marignane-marseille-provence,2017,fev,Max en 24h de précips,10.5
Marseille,marseille-marignane-marseille-provence,2017,mars,Max en 24h de précips,41.9
Marseille,marseille-marignane-marseille-provence,2017,avr,Max en 24h de précips,14.7
Marseille,marseille-marignane-marseille-provence,2017,mai,Max en 24h de précips,19.2
Marseille,marseille-marignane-marseille-provence,2017,juin,Max en 24h de précips,11.5
Marseille,marseille-marignane-marseille-provence,2017,août,Max en 24h de précips,3.1
Marseille,marseille-marignane-marseille-provence,2017,sept,Max en 24h de précips,2.8
Marseille,marseille-marignane-marseille-provence,2017,oct,Max en 24h de précips,0.4
Marseille,marseille-marignane-marseille-provence,2017,nov,Max en 24h de précips,39.9
Marseille,marseille-marignane-marseille-provence,2017,dec,Max en 24h de précips,9.4
Marseille,marseille-marignane-marseille-provence,2017,janv,Max en 5j de précips,28.7
Marseille,marseille-marignane-marseille-provence,2017,fev,Max en 5j de précips,16.5
Marseille,marseille-marignane-marseille-provence,2017,mars,Max en 5j de précips,60.9
Marseille,marseille-marignane-marseille-provence,2017,avr,Max en 5j de précips,26.6
Marseille,marseille-marignane-marseille-provence,2017,mai,Max en 5j de précips,20.8
Marseille,marseille-marignane-marseille-provence,2017,juin,Max en 5j de précips,13.1
Marseille,marseille-marignane-marseille-provence,2017,août,Max en 5j de précips,3.3
Marseille,marseille-marignane-marseille-provence,2017,sept,Max en 5j de précips,2.8
Marseille,marseille-marignane-marseille-provence,2017,oct,Max en 5j de précips,0.8
Marseille,marseille-marignane-marseille-provence,2017,nov,Max en 5j de précips,39.9
Marseille,marseille-marignane-marseille-provence,2017,dec,Max en 5j de précips,16.4
Marseille,marseille-marignane-marseille-provence,2017,janv,Moyenne ≥ 1 de précips [?],7.2
Marseille,marseille-marignane-marseille-provence,2017,fev,Moyenne ≥ 1 de précips [?],3.4
Marseille,marseille-marignane-marseille-provence,2017,mars,Moyenne ≥ 1 de précips [?],9.3
Marseille,marseille-marignane-marseille-provence,2017,avr,Moyenne ≥ 1 de précips [?],9.2
Marseille,marseille-marignane-marseille-provence,2017,mai,Moyenne ≥ 1 de précips [?],6.5
Marseille,marseille-marignane-marseille-provence,2017,juin,Moyenne ≥ 1 de précips [?],5.8
Marseille,marseille-marignane-marseille-provence,2017,août,Moyenne ≥ 1 de précips [?],2.5
Marseille,marseille-marignane-marseille-provence,2017,sept,Moyenne ≥ 1 de précips [?],2.1
Marseille,marseille-marignane-marseille-provence,2017,nov,Moyenne ≥ 1 de précips [?],39.9
Marseille,marseille-marignane-marseille-provence,2017,dec,Moyenne ≥ 1 de précips [?],3.7
Marseille,marseille-marignane-marseille-provence,2017,janv,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2017,mars,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2017,avr,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2017,août,Neige au sol maximale,0.0
